,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,Wine,Fruit,Meat,Fish,Sweets,Gold,NumDealsPurchases,Web,Catalog,Store,WebVisits,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Spending,Time_With_Company,Children,Has_Child,TotalAcceptedCmp,Family_size
1950,53,Postgraduate,Single,38236.0,1,1,20-09-2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,99.93333333333334,2,Has Child,0,3
1951,42,Graduate,Partner,36781.0,1,0,10-04-2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,93.2,1,Has Child,1,3
1952,37,Postgraduate,Single,31385.0,1,0,05-12-2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,109.56666666666666,1,Has Child,2,2
1953,37,Graduate,Partner,24570.0,1,0,27-02-2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,106.76666666666667,1,Has Child,0,3
1954,47,Postgraduate,Single,25509.0,1,0,18-09-2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,112.16666666666667,1,Has Child,1,2
1955,70,Graduate,Partner,94642.0,0,0,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,95.1,0,No Child,2,2
1956,59,Postgraduate,Partner,58646.0,0,1,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,103.33333333333333,1,Has Child,0,3
1957,46,Graduate,Single,53201.0,1,1,12-02-2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,107.26666666666667,2,Has Child,0,3
1958,64,Graduate,Partner,21994.0,0,1,24-12-2012,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,108.93333333333334,1,Has Child,0,3
1959,43,Graduate,Partner,57113.0,1,1,06-02-2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,107.46666666666667,2,Has Child,0,4
1960,30,Graduate,Partner,51373.0,0,0,22-06-2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,102.93333333333334,0,No Child,0,2
1961,35,Graduate,Partner,23477.0,1,0,21-10-2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,98.9,1,Has Child,0,3
1962,65,Graduate,Partner,58116.0,0,1,13-04-2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,93.1,1,Has Child,0,3
1963,58,Postgraduate,Single,72968.0,0,0,16-12-2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,97.03333333333333,0,No Child,2,1
1964,50,Postgraduate,Partner,39791.0,0,1,28-03-2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,105.8,1,Has Child,0,3
1965,74,Postgraduate,Single,91712.0,0,0,17-10-2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,99.03333333333333,0,No Child,2,1
1966,63,Graduate,Single,94472.0,0,1,03-04-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,93.43333333333334,1,Has Child,2,2
1967,61,Graduate,Partner,13672.0,1,1,17-04-2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,105.13333333333334,2,Has Child,0,4
1968,41,Undergraduate,Partner,96547.0,0,0,23-05-2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,91.76666666666667,0,No Child,4,2
1969,46,Graduate,Partner,79205.0,0,0,29-08-2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,112.83333333333333,0,No Child,2,2
1970,46,Postgraduate,Partner,56559.0,0,1,25-12-2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,108.9,1,Has Child,0,3
1971,48,Postgraduate,Partner,32644.0,1,0,16-01-2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,108.16666666666667,1,Has Child,1,3
1972,41,Undergraduate,Single,67506.0,0,1,02-01-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,96.46666666666667,1,Has Child,0,2
1973,51,Graduate,Single,24206.0,1,0,08-03-2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,106.46666666666667,1,Has Child,0,2
1974,54,Postgraduate,Single,28420.0,1,0,24-12-2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,96.76666666666667,1,Has Child,0,2
1975,51,Graduate,Partner,22979.0,1,0,06-09-2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,112.56666666666666,1,Has Child,1,3
1976,55,Graduate,Single,33279.0,0,0,12-06-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,91.1,0,No Child,0,1
1977,49,Postgraduate,Single,46423.0,1,1,18-09-2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,100.0,2,Has Child,0,3
1978,44,Graduate,Partner,30368.0,0,1,07-11-2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,98.33333333333333,1,Has Child,0,3
1979,51,Graduate,Partner,63684.0,0,1,26-11-2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,109.86666666666666,1,Has Child,0,3
1980,57,Graduate,Single,41638.0,0,1,13-02-2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,107.23333333333333,1,Has Child,1,2
1981,62,Postgraduate,Single,68805.0,0,1,17-09-2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,100.03333333333333,1,Has Child,0,2
1982,55,Postgraduate,Partner,65814.0,0,1,02-03-2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,94.5,1,Has Child,0,3
1983,63,Graduate,Single,71964.0,0,0,20-05-2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,104.03333333333333,0,No Child,0,1
1984,35,Graduate,Single,39146.0,1,0,14-02-2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,107.2,1,Has Child,0,2
1985,44,Graduate,Partner,96876.0,0,0,06-08-2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,101.43333333333334,0,No Child,4,2
1986,40,Undergraduate,Partner,34445.0,0,0,27-01-2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,107.8,0,No Child,0,2
1987,63,Graduate,Single,68281.0,0,0,07-08-2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,113.56666666666666,0,No Child,1,1
1988,46,Undergraduate,Partner,37284.0,1,1,29-03-2013,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,105.76666666666667,2,Has Child,0,4
1989,38,Graduate,Partner,36790.0,0,0,01-03-2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,106.7,0,No Child,1,2
1990,54,Graduate,Partner,27943.0,1,1,15-04-2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,105.2,2,Has Child,0,4
1991,70,Graduate,Single,22263.0,1,1,30-03-2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,93.56666666666666,2,Has Child,0,3
1992,49,Graduate,Partner,30261.0,1,2,25-09-2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,111.93333333333334,3,Has Child,0,5
1993,43,Graduate,Partner,28587.0,1,0,12-02-2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,95.1,1,Has Child,0,3
1994,39,Postgraduate,Partner,43815.0,1,0,05-04-2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,105.53333333333333,1,Has Child,0,3
1995,65,Graduate,Partner,48195.0,1,1,21-01-2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,95.83333333333333,2,Has Child,0,4
1996,69,Postgraduate,Partner,77027.0,0,1,05-02-2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,95.33333333333333,1,Has Child,0,3
1997,56,Postgraduate,Partner,71322.0,0,1,16-02-2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,107.13333333333334,1,Has Child,0,3
1998,42,Postgraduate,Partner,32765.0,1,0,23-02-2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,94.73333333333333,1,Has Child,0,3
1999,56,Graduate,Partner,29672.0,1,1,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,106.33333333333333,2,Has Child,0,4
2000,68,Graduate,Single,23272.0,0,0,17-10-2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,99.03333333333333,0,No Child,0,1
2001,72,Postgraduate,Partner,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,112.53333333333333,1,Has Child,2,3
2002,36,Undergraduate,Partner,7500.0,1,0,01-08-2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,113.76666666666667,1,Has Child,0,3
2003,74,Postgraduate,Single,68117.0,0,1,10-03-2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,106.4,1,Has Child,2,2
2004,66,Graduate,Partner,67225.0,0,1,26-11-2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,97.7,1,Has Child,0,3
2005,45,Graduate,Partner,17649.0,1,0,12-11-2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,98.16666666666667,1,Has Child,0,3
2006,46,Graduate,Partner,55914.0,0,1,29-04-2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,104.73333333333333,1,Has Child,0,3
2007,37,Graduate,Partner,40059.0,1,0,28-09-2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,99.66666666666667,1,Has Child,1,3
2008,71,Graduate,Partner,60905.0,0,1,05-12-2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,97.4,1,Has Child,0,3
2009,44,Graduate,Partner,75330.0,1,1,04-10-2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,111.63333333333334,2,Has Child,0,4
2010,70,Graduate,Single,60689.0,0,1,01-06-2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,103.63333333333334,1,Has Child,0,2
2011,37,Graduate,Partner,38680.0,1,0,28-03-2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,105.8,1,Has Child,0,3
2012,39,Graduate,Partner,61416.0,0,0,08-02-2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,107.4,0,No Child,1,2
2013,30,Graduate,Single,49767.0,0,0,02-05-2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,104.63333333333334,0,No Child,0,1
2014,51,Graduate,Single,83273.0,1,2,25-09-2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,111.93333333333334,3,Has Child,0,4
2015,40,Graduate,Partner,29009.0,1,0,29-11-2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,97.6,1,Has Child,0,3
2016,42,Postgraduate,Partner,45057.0,1,0,01-12-2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,97.53333333333333,1,Has Child,0,3
2017,50,Graduate,Partner,37150.0,1,0,11-09-2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,112.4,1,Has Child,0,3
2018,51,Graduate,Single,43020.0,1,0,30-11-2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,97.56666666666666,1,Has Child,0,2
2019,62,Graduate,Partner,53154.0,0,1,09-06-2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,91.2,1,Has Child,0,3
2020,48,Graduate,Partner,65308.0,0,0,11-09-2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,100.23333333333333,0,No Child,2,2
2021,51,Graduate,Single,76467.0,1,0,17-08-2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,113.23333333333333,1,Has Child,1,2
2022,74,Undergraduate,Partner,81044.0,0,0,27-12-2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,96.66666666666667,0,No Child,0,2
2023,70,Graduate,Partner,32871.0,1,1,09-03-2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,106.43333333333334,2,Has Child,0,4
2024,46,Graduate,Single,55801.0,1,1,22-09-2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,99.86666666666666,2,Has Child,1,3
2025,62,Graduate,Single,76320.0,0,1,22-06-2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,90.76666666666667,1,Has Child,0,2
2026,66,Postgraduate,Single,36927.0,1,1,02-06-2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,91.43333333333334,2,Has Child,0,3
2027,68,Graduate,Partner,48794.0,1,1,26-06-2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,90.63333333333334,2,Has Child,0,4
2028,56,Graduate,Single,23478.0,0,0,19-03-2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,106.1,0,No Child,0,1
2029,48,Graduate,Single,71128.0,1,0,06-10-2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,111.56666666666666,1,Has Child,0,2
2030,45,Postgraduate,Single,70179.0,0,1,21-07-2013,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,101.96666666666667,1,Has Child,0,2
2031,71,Graduate,Partner,59462.0,0,1,05-01-2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,108.53333333333333,1,Has Child,0,3
2032,52,Graduate,Partner,38361.0,1,0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,96.66666666666667,1,Has Child,0,3
2033,39,Postgraduate,Partner,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,98.76666666666667,0,No Child,0,2
2034,43,Graduate,Partner,42554.0,1,1,12-01-2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,108.3,2,Has Child,0,4
2035,47,Graduate,Partner,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,113.4,1,Has Child,0,3
2036,70,Graduate,Single,67046.0,0,1,06-01-2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,108.5,1,Has Child,0,2
2037,73,Graduate,Partner,42192.0,0,0,06-09-2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,100.4,0,No Child,0,2
2038,69,Postgraduate,Partner,77610.0,0,1,29-10-2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,110.8,1,Has Child,0,3
2039,37,Graduate,Partner,31761.0,1,0,05-04-2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,98,93.36666666666666,1,Has Child,0,3
2040,42,Graduate,Partner,34350.0,1,0,19-10-2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,48,98.96666666666667,1,Has Child,0,3
2041,72,Graduate,Partner,54591.0,0,1,05-08-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,519,101.46666666666667,1,Has Child,0,3
2042,65,Graduate,Partner,71866.0,0,1,25-12-2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,715,96.73333333333333,1,Has Child,0,3
2043,52,Graduate,Partner,25293.0,1,0,15-09-2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,100.1,1,Has Child,0,3
2044,34,Postgraduate,Single,42000.0,0,0,10-01-2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,653,108.36666666666666,0,No Child,1,1
2045,38,Graduate,Partner,69520.0,0,0,07-07-2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,1455,102.43333333333334,0,No Child,0,2
2046,51,Graduate,Single,64713.0,1,0,07-02-2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,602,95.26666666666667,1,Has Child,1,2
2047,44,Postgraduate,Partner,27889.0,1,0,05-07-2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,26,102.5,1,Has Child,0,3
2048,61,Undergraduate,Single,22123.0,0,0,27-03-2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,102,93.66666666666667,0,No Child,0,1
2049,48,Graduate,Partner,27803.0,1,0,26-08-2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,176,112.93333333333334,1,Has Child,0,3
2050,61,Graduate,Partner,51651.0,0,1,07-11-2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,433,110.5,1,Has Child,0,3
2051,33,Graduate,Partner,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,108.26666666666667,0,No Child,0,2
2052,52,Graduate,Partner,56796.0,0,1,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,107.13333333333334,1,Has Child,0,3
2053,29,Undergraduate,Partner,87000.0,0,0,15-12-2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,961,109.23333333333333,0,No Child,0,2
2054,62,Graduate,Partner,79823.0,0,1,31-03-2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1518,93.53333333333333,1,Has Child,1,3
2055,41,Graduate,Single,30828.0,1,0,04-10-2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,56,99.46666666666667,1,Has Child,0,2
2056,50,Postgraduate,Partner,34109.0,0,1,06-11-2013,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,22,98.36666666666666,1,Has Child,0,3
2057,47,Postgraduate,Single,53367.0,1,1,31-08-2013,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,400,100.6,2,Has Child,1,3
2058,52,Undergraduate,Partner,22390.0,0,0,21-10-2013,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,26,98.9,0,No Child,0,2
2059,45,Graduate,Partner,71322.0,0,1,02-05-2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,350,92.46666666666667,1,Has Child,0,3
2060,28,Graduate,Single,79244.0,0,0,19-12-2012,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,1216,109.1,0,No Child,3,1
2061,72,Postgraduate,Partner,49912.0,0,1,07-09-2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,112.53333333333333,1,Has Child,2,3
2062,71,Postgraduate,Partner,48699.0,1,1,21-05-2013,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,104.0,2,Has Child,0,4
2063,46,Graduate,Partner,80144.0,0,0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,1367,99.6,0,No Child,0,2
2064,65,Graduate,Single,54252.0,1,1,28-05-2013,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,264,103.76666666666667,2,Has Child,0,3
2065,45,Postgraduate,Partner,81929.0,1,0,29-09-2012,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,2053,111.8,1,Has Child,3,3
2066,46,Graduate,Partner,76068.0,0,1,29-11-2012,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,1376,109.76666666666667,1,Has Child,2,3
2067,45,Postgraduate,Partner,53204.0,1,1,20-03-2014,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,45,93.9,2,Has Child,0,4
2068,72,Postgraduate,Partner,67911.0,0,1,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,976,91.8,1,Has Child,0,3
2069,37,Undergraduate,Partner,14796.0,1,0,17-09-2012,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,51,112.2,1,Has Child,1,3
2070,47,Postgraduate,Partner,78128.0,0,1,19-02-2014,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,1264,94.86666666666666,1,Has Child,2,3
2071,49,Undergraduate,Partner,14188.0,0,0,28-02-2013,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,75,106.73333333333333,0,No Child,0,2
2072,35,Undergraduate,Partner,20425.0,1,0,29-10-2012,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,110.8,1,Has Child,0,3
2073,59,Postgraduate,Partner,58646.0,0,1,10-06-2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,103.33333333333333,1,Has Child,0,3
2074,51,Graduate,Single,72967.0,0,1,15-12-2012,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,497,109.23333333333333,1,Has Child,2,2
2075,72,Postgraduate,Partner,48150.0,0,1,08-06-2013,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,266,103.4,1,Has Child,0,3
2076,60,Graduate,Single,82332.0,0,0,17-09-2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,2006,112.2,0,No Child,2,1
2077,66,Graduate,Single,58275.0,1,1,02-06-2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,615,103.6,2,Has Child,0,3
2078,40,Postgraduate,Partner,44953.0,0,0,21-12-2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,1021,109.03333333333333,0,No Child,1,2
2079,68,Graduate,Partner,34587.0,1,1,16-05-2014,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,22,92.0,2,Has Child,0,4
2080,47,Postgraduate,Partner,43018.0,0,1,01-11-2013,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,133,98.53333333333333,1,Has Child,0,3
2081,67,Postgraduate,Partner,45736.0,0,1,24-07-2013,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,437,101.86666666666666,1,Has Child,0,3
2082,52,Postgraduate,Partner,66476.0,0,1,04-12-2013,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1013,97.43333333333334,1,Has Child,0,3
2083,40,Undergraduate,Partner,27733.0,1,0,26-08-2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,57,100.76666666666667,1,Has Child,0,3
2084,69,Postgraduate,Partner,69805.0,0,1,21-01-2014,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,1038,95.83333333333333,1,Has Child,0,3
2085,59,Postgraduate,Single,72217.0,0,0,10-04-2013,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,1573,105.36666666666666,0,No Child,0,1
2086,50,Graduate,Single,25818.0,1,0,18-10-2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,28,111.16666666666667,1,Has Child,0,2
2087,45,Postgraduate,Partner,37509.0,1,0,12-09-2012,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,123,112.36666666666666,1,Has Child,0,3
2088,45,Undergraduate,Partner,25176.0,1,1,10-08-2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,101.3,2,Has Child,0,4
2089,41,Graduate,Partner,43586.0,0,1,30-08-2012,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,132,112.8,1,Has Child,0,3
2090,65,Undergraduate,Partner,53230.0,0,1,03-08-2012,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,732,113.7,1,Has Child,0,3
2091,64,Graduate,Partner,50116.0,1,1,20-06-2014,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,66,90.83333333333333,2,Has Child,1,4
2092,49,Graduate,Partner,84906.0,0,0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,1631,99.46666666666667,0,No Child,3,2
2093,55,Graduate,Partner,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,101.56666666666666,1,Has Child,0,3
2094,35,Postgraduate,Partner,82333.0,0,0,30-03-2013,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,1822,105.73333333333333,0,No Child,2,2
2095,56,Postgraduate,Partner,65220.0,0,0,03-09-2012,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,1282,112.66666666666667,0,No Child,1,2
2096,47,Graduate,Partner,33590.0,2,1,03-11-2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,8,98.46666666666667,3,Has Child,0,5
2097,45,Graduate,Single,30992.0,1,0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,43,104.96666666666667,1,Has Child,0,2
2098,45,Postgraduate,Single,72309.0,0,0,11-03-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,1931,106.36666666666666,0,No Child,2,1
2099,72,Postgraduate,Partner,156924.0,0,0,29-08-2013,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,100.66666666666667,0,No Child,0,2
2100,41,Undergraduate,Partner,16005.0,1,0,14-08-2012,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,103,113.33333333333333,1,Has Child,0,3
2101,64,Postgraduate,Single,65487.0,0,0,10-01-2014,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,1169,96.2,0,No Child,0,1
2102,56,Graduate,Partner,58692.0,0,1,06-04-2014,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,395,93.33333333333333,1,Has Child,0,3
2103,52,Graduate,Single,40590.0,1,1,02-10-2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,258,99.53333333333333,2,Has Child,1,3
2104,51,Graduate,Single,20587.0,1,0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,25,92.16666666666667,1,Has Child,0,2
2105,67,Postgraduate,Single,62637.0,0,1,01-03-2014,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,185,94.53333333333333,1,Has Child,0,2
